id,name,acct_code,external_id,customer_id,user_id,project_location_id,project_stage_id,cost_center_id,billing_contact_id,shipping_contact_id,notes,recalc_warning,currency,budget,budget_time,budget_cost,rate,sga_labor,start_date,finish_date,notify_owner,notify_assignees,notify_issue_assigned_to,notify_issue_created_project_owner,notify_issue_created_customer_owner,notify_issue_closed_assigned_to,notify_issue_closed_project_owner,notify_issue_closed_customer_owner,invoice_text,invoice_layout_id,te_approver,az_approver,ta_approver,pr_approver,po_approver,br_approver,tb_approver,te_approvalprocess,az_approvalprocess,ta_approvalprocess,pr_approvalprocess,po_approvalprocess,br_approvalprocess,tb_approvalprocess,dirty,want_dirty,sync_customer,auto_bill,auto_bill_cap,auto_bill_cap_value,auto_bill_override,tax_rate_federal,tax_rate_state,tax_location_id,task_budget_cost,task_budget_revenue,defer_recalc,msp_link_type,sync_workspace,only_owner_can_edit,user_filter,timetype_filter,category_filter,assignment_cc,billing_code,message,active,deleted,created,updated,audit,notify_sr_submitted_project_owner,sold_to_contact_id,dashboard_from,enable_dashboard,attachment_id,custom_1,pm_approver_1,pm_approver_2,pm_approver_3,payroll_type_filter,te_allowance_approver,te_allowance_approvalprocess,cost_type_filter,custom_8,custom_10,portfolio_project_id,is_portfolio_project,project_exclude_filter,customer_exclude_filter,rv_approver,rv_approvalprocess,custom_15,custom_16,credit_invoice_layout_id,rate_card_id,rm_approver,rm_approvalprocess,bg_approver,bg_approvalprocess,contact_id,custom_17,custom_18,newsfeed_id,custom_27,custom_34,custom_37,custom_38,custom_40,custom_41,custom_42,custom_43,custom_44,custom_65,custom_66,custom_68,custom_71,custom_88,custom_89,custom_90,custom_91,custom_92,custom_93,custom_94,custom_95,custom_96,custom_97,custom_98,custom_99,custom_125,custom_127,custom_133,custom_137,custom_143,custom_146,custom_150,custom_158
196,USRR - eUnity: Report Migration Project - RITM0031721,,RITM0031721,314,89,2,8,0,0,0,,,USD,0,0,0,0,0,10/19/2020,8/30/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/30/2021 17:18,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,192,0,,,,,,,,,,,,0,6/29/2021,,0000-00-00,,8/30/2021,,,,,,,,USRR : RITM0031721,,8010,,,#Q-08383,0000-00-00
197,MUN - Manistee Site Addition (MN) - RITM0030130,,RITM0030130,201,37,2,4,0,0,0,PM re-assigned to Cassandre Tremblay,,USD,0,165,0,0,0,11/24/2020,8/30/2021,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,7/2/2021 11:22,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,193,0,,,,,,,,,Project,,,0,7/1/2021,,6/7/2021,Green,7/1/2021,Green,Green,go live planned for July 1st and still on track,Green,Green,,,CPART : MUN : RITM0030130,,8404,,,#Q-08387,0000-00-00
198,AIS - Evergreening and renaming of DEPOT servers - RITM0029886,,RITM0029886,6,204,2,4,0,0,0,,,USD,0,0,0,0,0,9/21/2020,4/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,194,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,AIS : RITM0029886,,8016,,,#Q-08647,0000-00-00
199,VIHA - BIERS Project (MAG VIEW intergration) - RITM0030289,,RITM0030289,319,128,2,4,0,0,0,,,CAD,0,0,0,0,0,9/22/2020,4/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,195,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,VIHA : RITM0030289,,8292,,,#Q-08389,0000-00-00
200,ROI - Delete all HL7 without DICOM - RITM0030702,,RITM0030702,262,193,2,4,0,0,0,,,USD,0,0,0,0,0,10/13/2020,7/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,196,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,ROI : RITM0030702,,8220,,,#Q-08401,0000-00-00
201,SGRA - #Q-08410,,Q-08410,276,0,2,2,0,0,0,,,USD,0,0,0,0,0,10/1/2020,7/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,197,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,SGRA : Q-08410,,8257,,,#Q-08410,0000-00-00
202,GCHHS - Desktop Integration IV to launch Vitrea - #Q-08442,,RITM0034514,127,98,1,6,0,0,0,,,AUD,0,0,0,0,0,10/20/2020,8/30/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,26,198,0,,,,,,,,,,,,0,0000-00-00,,7/30/2021,,7/30/2021,,,,,,,,GCHHS : Q-08442,,8112,,,#Q-08442,0000-00-00
203,AUSYN - Implementation - IntelePACS and Clario - RITM0032561,,RITM0032561,347,116,1,4,0,0,0,,,AUD,0,0,0,0,0,1/12/2021,7/8/2022,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,1,,0,,0,0,0,0,0,,,,,,,,,,"(i)	Upon signature of this Agreement: 5% (AUD 72,501.25);
(ii)	Upon Installation Date: 30% (AUD 435,007.50)
(iii)	Upon Go-Live Date: 30% (AUD 435,007.50)
(iv)	3 months from Go-Live Date but in no event later than 9 months after signature of this Agreement: 20% (AUD 290,005.00)",1,,4/4/2021 16:27,7/6/2021 1:06,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,15,199,0,,,,,,,,04- PACS+Clario,Project,,,245216,0000-00-00,2,7/13/2021,Green,7/27/2021,Yellow,Red,"[2021-06-08 BG]: To be clear on this project, my project plan has always had go-live as September 6th. The schedule stress comes from the client's insistence on go-live being on July 13th.
* DICOM migration will not have completed the required go-live threshold by this date.
* There are R&D items for Clario that won't be resolved by this date that will impede the client's workflow.
* Their RIS vendor is not actively participating in the project and as such we don't have HL7 connectivity yet.
It is my opinion today that we are still on track for my projected go-live date.",Red,Green,,,AUSYN : RITM0032561,,8058,,,#Q-08443,0000-00-00
204,DJP - Clario Deployment - Additional PS - Project Management (qty=30),,RITM0024537,102,100,0,4,0,0,0,,,AUD,0,0,0,0,0,10/22/2020,6/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,4/15/2021 13:51,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,200,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,DJP : Q-08444,,3292,,,,0000-00-00
205,ARC - DICOM migration from IntelePACS to Sectra PACS - RITM0031802,,RITM0031802,15,128,2,5,0,0,0,,,USD,0,0,0,0,0,12/3/2020,12/15/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/30/2021 11:28,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,201,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,10/31/2021,,,,,,,,ARC : RITM0031802,,8023,,,#Q-08461,0000-00-00
206,SMG - Adding AZ sites to the SMG Clario system - RITM0030576,,RITM0030576,285,0,2,2,0,0,0,,,USD,0,0,0,0,0,10/1/2020,4/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,202,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,SMG : RITM0030576,,8007,,,#Q-08472,0000-00-00
207,Installation of APXKUNUMOD1,,RITM0032035,128,98,0,5,0,0,0,,,AUD,0,0,0,0,0,11/11/2020,11/11/2020,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,5/1/2021 13:17,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,203,0,,,,,,,,17- Server Addition,Project,,,0,0000-00-00,3,0000-00-00,,0000-00-00,,,,,,,,GDA : Q-08475,,5227,,,,0000-00-00
208,ARSC - 4 HL7 Integrations & Desktop Launches,,RITM0029204,19,112,0,4,0,0,0,,,USD,0,0,0,0,0,10/8/2020,10/8/2020,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,5/1/2021 12:37,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,204,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,ARSC : Q-08487 Q-08488 Q-08498,,5257,,,,0000-00-00
209,GDUK - HL7 Critical Results Outbound Interface - RITM0030798,,RITM0030798,129,193,3,4,0,0,0,,,EUR,0,0,0,0,0,10/14/2020,5/19/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,205,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,GDUK : RITM0030798,,8123,,,#Q-08495,0000-00-00
210,NSH - HL7 report migration - RITM0032059,,RITM0032059,359,204,2,4,0,0,0,,,USD,0,0,0,0,0,12/17/2020,7/5/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,206,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NSH : RITM0032059,,8177,,,#Q-08507,0000-00-00
211,5243 - For Deletion,,NA,74,98,0,8,0,0,0,,,AUD,0,0,0,0,0,10/20/2020,10/20/2020,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/4/2021 16:27,5/25/2021 17:47,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,207,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NA,,Delete,,,,0000-00-00
212,CRR - CRR Clario and Odyssey - RITM0031296,,RITM0031296,94,37,2,4,0,0,0,Updated projected completion date as client had emergencies - July 19th was no longer a feasible date. This is assuming no showstoppers will come up,,USD,0,0,0,0,0,10/31/2020,8/19/2021,,,,,,,,,,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,208,0,,,,,,,,,,,,90922,0000-00-00,,0000-00-00,,8/20/2021,Yellow,Yellow,"Health is yellow as client resources are still slow to respond at times, internally there are some delays due to resources working on other projects. Schedule is yellow do to potential delay of timeline because of resources.

Things are starting to pick up again but the project could potentially be delayed into september.",Yellow,,,,CRR : RITM0031296,,8095,,,#Q-08521,0000-00-00
213,5256 - For Deletion,,NA,184,71,0,8,0,0,0,,,USD,0,0,0,0,0,10/8/2020,10/8/2020,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/4/2021 16:27,5/25/2021 17:47,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,209,0,,,,,,,,,,,,14314,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NA,,Delete,,,,0000-00-00
214,CRA - Architecture Move to Radius MSO - RITM0031941,,RITM0031941,90,61,2,4,0,0,0,,,USD,0,262,0,0,0,12/10/2020,9/29/2021,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,210,0,,,,,,,,21- Radius,Project,,,507732,0000-00-00,3,8/8/2021,Green,10/29/2021,Red,Yellow,Risk Category: MSO Optimisation,Yellow,Yellow,,,CRA : RITM0031941,,8003,,,#Q-08534,0000-00-00
215,Final DICOM team work for Ambra Migration,,RITM0030767,161,73,2,8,0,0,0,Please see the RITM for project status. thanks,,USD,0,0,0,0,0,10/14/2020,6/14/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/15/2021 16:45,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,211,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,6/15/2021,,,,,,,,JRAD : RITM0030767,,8147,,,#Q-08559,0000-00-00
216,Patient Portal,,RITM0031516,157,73,0,7,0,0,0,,,CAD,0,0,0,0,0,11/20/2020,4/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,5/1/2021 13:03,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,212,0,,,,,,,,,,,,936,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,IOMRI : Q-08560,,5211,,,,0000-00-00
217,5246 - For Deletion,,NA,6,73,0,8,0,0,0,,,USD,0,0,0,0,0,10/20/2020,10/20/2020,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/4/2021 16:27,5/25/2021 17:47,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,213,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NA,,Delete,,,,0000-00-00
218,AUTRC - IntelePACS Implementation - RITM0032108,,RITM0032108,348,53,1,8,0,0,0,Total PM hours used = 52h. The client went live on Mar 1 but I didn't finish all PM tasks until end of March.,This project has two calculation problems<br>1. Creation of ZRW/ZDW segments (8): End date can not be used. The user(s) have no scheduled hours between the start and the end date<br>2. Implementation Checklist PreGolive and PACS configuration (9): End date can not be used. The user(s) have no scheduled hours between the start and the end date,AUD,0,0,0,0,0,1/12/2021,5/7/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,5/25/2021 0:53,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,214,0,,,,,,,,,,,,0,3/1/2021,,0000-00-00,,0000-00-00,,,,,,,,AUTRC : RITM0032108,,8060,,,#Q-08624,0000-00-00
219,RISL - Scanned Doc Migration,,RITM0023026,261,112,0,4,0,0,0,,,USD,0,0,0,0,0,10/23/2020,4/16/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,5/1/2021 11:55,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,215,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,RISL : Q-08626,,5241,,,,0000-00-00
220,5510 - For Deletion,,NA,273,73,0,8,0,0,0,this project was closed a long time,,USD,0,0,0,0,0,1/26/2021,1/26/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/4/2021 16:27,5/25/2021 17:47,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,216,0,,,,,,,,,,,,25649,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NA,,Delete,,,,0000-00-00
221,RIA - Laurel Bridge #Q-08646,,Q-08646,257,0,2,2,0,0,0,,,USD,0,0,0,0,0,2/12/2021,7/2/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,217,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,RIA : Q-08646,,8212,,,#Q-08646,0000-00-00
222,Data Migration,,,369,64,0,4,0,0,0,,,USD,0,0,0,0,0,10/31/2020,5/27/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,4/15/2021 14:15,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,218,0,,,,,,,,,,,,37800,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,WIND : Q-08653,,3315,,,,0000-00-00
223,RSA - Site Addition  - new server RSAPARKMOD1 - RITM0029822,,RITM0029822,267,53,1,5,0,0,0,Project is on hold,,AUD,0,0,0,0,0,2/4/2021,9/29/2021,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,4,219,0,,,,,,,,06- Site Addition,Project,,,38400,0000-00-00,3,8/31/2021,Green,8/31/2021,Yellow,Yellow,Project on hold,Yellow,Green,,,RSA : RITM0029822,,8253,,,#Q-08688,0000-00-00
224,"GDA - Remote request  - ""Demo""/ Change Management - RITM0031146",,RITM0031146,128,85,1,8,0,0,0,,,AUD,0,0,0,0,0,10/29/2020,3/30/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,,4/4/2021 16:27,6/1/2021 19:17,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,220,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,GDA : RITM0031146,,8120,,,#Q-08697,0000-00-00
225,NWR - WHS MRN update - RITM0031257,,RITM0031257,214,128,2,4,0,0,0,,,USD,0,0,0,0,0,11/5/2020,4/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/30/2021 10:55,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,221,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,7/15/2021,,,,,,,,NWR : RITM0031257,,8182,,,#Q-08698,0000-00-00
226,EVHC - PACS Edge Server Implementation,,RITM0031987,250,61,0,4,0,0,0,,,USD,0,0,0,0,0,1/8/2021,1/8/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/4/2021 16:27,5/1/2021 13:10,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,222,0,,,,,,,,,,,,45000,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,RASP : Q-08700,,5172,,,,0000-00-00
227,SDIL - Third-copy of depots in the cloud - RITM0032447,,RITM0032447,273,87,2,4,0,0,0,,,USD,0,0,0,0,0,12/15/2020,7/30/2021,,,,,,,,,,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,223,0,,,,,,,,,,,,173256,0000-00-00,,0000-00-00,,7/30/2021,,,,,,,,SDIL : RITM0032447,,8256,,,#Q-08715,0000-00-00
228,MXC - Winona Health HL7 File Migration - RITM0031324,,RITM0031324,202,0,2,4,0,0,0,,,USD,0,0,0,0,0,11/9/2020,4/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,224,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,MXC : RITM0031324,,8172,,,#Q-08720,0000-00-00
229,5226 - For Deletion,,NA,362,0,0,8,0,0,0,,,AUD,0,0,0,0,0,11/11/2020,11/11/2020,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/4/2021 16:27,5/25/2021 17:47,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,225,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NA,,Delete,,,,0000-00-00
230,IMED - 30 x server addition (17/30 used) - RITM0031327,,RITM0031327,151,98,1,4,0,0,0,,This project has a calculation problem<br>1. Mod Server Addition - Shepparton auvic187svint01.imed (7): End date can not be used. The user(s) have no scheduled hours between the start and the end date,AUD,0,0,0,0,0,11/9/2020,12/30/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,7/2/2021 2:34,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,226,0,,,,,,,,,,,,252000,0000-00-00,,12/3/2021,,12/3/2021,,,,,,,,IMED : RITM0031327,,8133,,,#Q-08740,0000-00-00
231,AUSCR - McKesson migration to AUSCR (phase 2 - final 2020) - RITM0031166,,RITM0031166,50,98,1,4,0,0,0,,,AUD,0,0,0,0,0,11/20/2020,8/30/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,227,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,6/18/2021,,,,,,,,AUSCR : RITM0031166,,8049,,,#Q-08759,0000-00-00
232,AUWAH - Dual Running,,RITM0033525,349,76,1,4,0,0,0,,,AUD,0,0,0,0,0,3/2/2021,7/13/2022,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,228,0,,,,,,,,,Project,,,0,0000-00-00,,10/22/2021,,10/22/2021,,,,,,,,AUWAH : RITM0033525,,8061,,,#Q-08776,0000-00-00
233,ARS - Spectrum Health - site addition - RITM0032792,,ritm0032792,18,247,2,4,0,0,0,,,USD,0,0,0,0,0,1/31/2021,7/14/2021,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,7/1/2021 20:20,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,229,0,,,,,,,,06- Site Addition,Project,,,0,0000-00-00,,0000-00-00,,9/30/2021,,,,,,,,ARS : ritm0032792,,8030,,,#Q-08786,0000-00-00
234,MHG - MMR Implementation - RITM0031493,,RITM0031493,181,230,2,4,0,0,0,,,CAD,0,0,0,0,0,11/20/2020,4/29/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/4/2021 16:27,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,230,0,,,,,,,,,,,,0,4/26/2021,,0000-00-00,,4/26/2021,,,,,,,,MHG : RITM0031493,,8161,,,#Q-08799,0000-00-00
235,5214 - For Deletion,,NA,151,98,0,8,0,0,0,,,AUD,0,0,0,0,0,11/20/2020,11/20/2020,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/4/2021 16:27,5/25/2021 17:47,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,231,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NA,,Delete,,,,0000-00-00
